ID_Estudiante,Logica_y_Programacion,Estructuras_de_Datos,Bases_de_Datos,Ingenieria_de_Software,Sistemas_Operativos,Redes_de_Computadores,Machine_Learning,Simulacion_de_Sistemas,Estadistica_Inferencial,Calculo_Diferencial,Fisica_Mecanica,Arquitectura_de_Computadores
9048689,3.7,3.7,2.6,4.3,3.6,2.8,3.7,2.5,4.0,3.1,4.5,3.4
9530202,2.2,3.2,2.7,2.4,3.5,3.3,2.2,1.6,3.2,4.3,4.4,3.9
8794363,2.6,3.7,3.1,3.8,3.5,4.0,3.4,1.7,3.9,4.0,2.9,4.2
9546329,4.1,3.6,3.9,3.8,2.8,4.1,1.9,2.9,4.9,3.7,3.4,2.8
4283897,2.6,3.7,3.1,3.4,3.0,3.8,3.7,4.7,3.5,3.7,2.9,2.8
1945286,4.6,2.7,3.8,4.1,3.4,2.6,4.3,4.5,4.3,4.7,4.6,3.0
9502544,4.7,3.1,2.2,3.2,3.5,2.6,2.4,1.7,2.8,2.7,3.5,4.4
4473566,4.1,5.0,3.9,3.1,4.4,3.5,4.0,4.3,3.0,4.3,3.1,3.6
7332527,3.7,1.5,3.8,2.4,2.6,2.0,3.1,3.2,2.7,3.6,2.9,4.8
7679817,2.9,3.5,2.8,2.9,3.3,2.9,3.5,3.2,3.8,5.0,4.1,4.9
2387274,2.4,5.0,3.4,3.6,2.9,3.9,2.8,2.3,2.5,4.1,3.9,3.3
6686677,3.4,2.5,2.1,3.7,4.9,3.7,4.8,4.3,5.0,3.3,4.3,3.8
7232808,5.0,3.2,2.6,1.5,3.8,4.0,4.5,3.4,4.7,3.7,1.9,3.7
2722098,4.6,3.7,3.6,4.0,4.4,3.4,4.4,2.7,3.5,4.7,4.0,4.0
6401982,3.4,2.5,2.9,4.0,3.1,3.7,2.7,2.0,3.5,3.6,2.5,3.4
4647716,2.5,3.6,3.5,4.5,4.1,3.9,2.8,3.3,4.3,4.7,1.0,4.2
8371565,2.1,2.3,2.7,5.0,2.7,1.5,4.3,2.8,1.9,2.0,3.1,3.6
7102869,2.5,4.3,3.2,3.5,3.2,1.9,2.3,3.6,2.2,3.9,3.6,4.2
6552303,2.0,3.9,3.1,5.0,2.9,2.2,3.8,2.5,2.5,3.8,3.2,3.9
6964142,2.9,3.1,3.6,4.2,3.2,2.3,2.4,4.3,3.0,3.6,3.3,2.6
3390874,3.9,3.9,3.2,3.6,3.2,3.5,2.6,3.5,4.3,2.6,3.4,3.1
2707176,4.3,2.1,4.1,4.5,3.5,4.5,4.6,3.6,2.6,3.1,4.5,4.4
7820156,3.5,3.9,1.6,4.1,4.6,2.4,2.9,3.8,2.9,4.3,3.9,4.4
8511858,4.2,1.4,3.4,3.8,2.4,4.6,2.6,4.1,3.3,3.0,3.9,4.5
8269272,3.7,2.3,3.9,4.5,4.0,2.8,2.3,2.5,2.5,3.4,3.6,3.7
5248848,3.3,3.1,4.3,2.9,2.9,3.6,3.0,4.9,3.2,2.9,3.4,4.7
4536930,2.2,4.9,3.4,3.2,5.0,4.0,2.9,4.0,4.1,3.4,4.0,4.0
9843279,2.5,3.5,5.0,2.1,3.7,2.4,3.4,3.6,2.9,5.0,2.6,3.0
2815665,3.8,3.4,3.9,2.5,2.5,3.8,2.7,4.0,5.0,3.0,3.3,3.6
9731444,3.7,2.9,4.4,3.4,4.4,2.0,2.6,2.7,4.0,3.9,3.0,1.6
6861143,2.9,2.9,5.0,4.1,2.8,4.2,4.5,3.1,3.7,3.7,2.9,1.9
4458146,3.8,4.1,3.1,3.8,4.5,2.8,3.2,4.9,3.2,5.0,2.8,3.6
7503659,3.5,2.2,3.8,3.3,1.8,2.6,2.6,2.2,4.4,5.0,3.7,3.2
7970154,4.5,4.1,3.1,1.6,4.2,3.3,3.7,3.4,4.6,5.0,2.9,4.2
6520601,2.8,1.1,4.8,4.0,3.4,4.5,3.0,3.7,1.1,3.2,3.8,4.4
4740598,3.3,3.8,4.1,3.5,4.3,2.7,3.2,3.5,4.3,3.7,3.7,4.0
9736291,1.8,3.4,3.3,4.6,4.2,3.9,2.3,3.6,4.3,3.9,2.7,3.1
1043148,3.7,3.2,3.3,2.9,4.8,3.7,3.7,2.4,4.1,4.4,4.6,3.4
3288375,4.5,4.4,3.3,3.9,3.7,2.3,4.4,3.8,4.5,2.3,3.6,1.3
5165853,2.0,2.8,3.0,3.6,3.6,2.6,4.5,2.5,3.7,4.0,3.8,5.0
5559670,3.6,3.5,3.9,3.8,4.1,4.1,3.9,3.7,2.5,2.2,3.9,4.3
5193761,3.4,3.2,4.0,2.6,2.0,2.5,2.0,3.6,3.3,3.6,3.1,3.9
4180583,3.7,3.7,2.5,4.7,3.3,3.0,2.6,4.6,3.9,3.1,5.0,3.3
9974127,4.7,3.7,3.4,3.9,3.7,3.3,4.6,3.3,2.6,3.2,4.1,5.0
4448433,2.8,3.3,3.7,2.5,2.7,2.6,5.0,4.7,4.4,2.9,2.7,4.0
9186872,2.0,4.3,2.2,3.6,2.8,4.6,4.3,4.2,3.5,3.4,2.3,4.0
5460190,3.9,2.6,4.3,2.8,3.7,2.6,3.4,3.5,2.1,3.6,4.3,4.4
1553469,3.4,4.3,4.4,1.9,3.7,4.7,3.4,2.9,2.3,4.5,4.4,2.4
4918887,3.0,2.6,3.0,3.9,3.1,4.0,3.3,3.2,3.5,2.4,4.4,3.4
2246215,4.9,5.0,1.9,2.6,4.5,4.2,2.2,3.7,4.5,4.0,2.3,2.9
2535311,4.6,4.2,4.2,2.6,3.3,3.2,3.4,3.5,3.3,3.4,4.3,3.1
1547516,3.6,3.8,2.8,2.6,3.0,3.7,2.8,4.5,2.6,2.9,3.0,5.0
8865128,3.9,2.6,3.0,4.1,3.9,3.6,3.8,3.2,3.7,2.6,3.5,4.4
2758129,3.0,3.6,2.9,3.0,3.6,3.5,3.0,3.4,2.8,3.9,2.6,3.8
4310168,3.0,2.1,4.5,2.8,2.8,2.3,3.7,3.4,4.2,3.7,3.6,3.4
2708518,4.6,3.3,2.2,3.6,4.0,2.8,5.0,2.8,3.8,2.9,4.0,4.1
4432374,1.9,2.7,4.4,4.1,2.5,4.6,2.9,1.9,3.5,3.3,3.0,4.2
4423447,3.3,3.7,3.0,4.5,4.8,3.4,3.9,1.8,4.8,4.5,3.5,2.8
5515612,4.9,5.0,2.6,4.2,4.6,3.6,3.2,3.2,4.1,3.7,4.0,3.8
6495999,4.1,1.9,4.2,3.9,2.4,4.8,1.8,3.6,4.0,3.4,3.5,4.1
4667675,3.3,3.3,1.5,4.1,2.7,4.8,1.9,4.6,4.9,2.5,3.6,4.3
1879490,3.6,4.0,4.4,2.4,2.4,3.1,3.1,4.0,3.7,3.6,3.8,4.5
1053415,2.9,3.2,2.6,3.7,2.5,4.2,1.9,3.1,3.9,2.9,3.0,4.5
4589845,2.9,2.0,3.1,3.4,3.2,4.8,3.6,4.1,3.6,4.1,4.5,4.1
8910523,3.2,2.0,3.5,3.9,4.2,2.9,2.0,3.7,4.0,1.8,3.5,3.6
9952706,2.9,2.0,2.9,3.3,3.3,4.1,2.8,2.5,3.7,3.8,3.5,4.9
9246557,4.6,3.9,4.6,5.0,3.6,3.3,3.2,4.7,2.6,2.8,2.9,2.8
6631460,4.4,2.2,2.7,4.2,3.3,3.3,3.0,2.4,4.3,2.9,2.4,3.4
7804134,2.4,1.6,3.3,3.1,4.1,4.7,4.4,3.2,3.0,3.2,2.0,2.9
9098894,4.1,5.0,2.9,4.9,2.9,3.7,4.1,4.2,4.0,3.4,2.1,2.9
9597023,2.0,2.8,4.4,2.9,3.4,4.0,4.4,5.0,3.6,2.5,2.4,2.6
1719160,3.2,3.4,2.9,3.4,2.6,2.1,4.3,3.9,3.3,4.0,4.8,3.7
3708314,3.1,3.8,3.6,1.9,3.4,3.0,3.6,2.6,2.8,2.6,2.5,3.8
3531428,4.0,3.6,5.0,2.7,4.7,4.3,2.1,4.5,3.9,3.5,3.3,2.9
8443386,5.0,4.9,3.0,5.0,4.0,2.6,3.9,3.5,3.6,2.8,3.1,4.0
9798688,3.8,2.9,4.5,4.4,3.6,3.0,3.6,2.5,3.2,4.2,2.7,4.1
6251891,2.2,3.6,2.9,3.5,3.8,2.5,2.9,5.0,3.8,2.8,3.7,3.6
1743419,3.1,3.3,4.1,3.9,4.3,4.1,3.9,3.6,5.0,2.5,3.2,2.5
7309166,4.2,2.9,2.9,3.9,4.3,5.0,3.5,3.9,3.4,4.3,3.4,3.6
9087298,2.9,5.0,2.8,4.3,4.1,4.9,2.9,4.2,4.2,2.8,3.7,2.8
6606453,3.2,3.8,3.8,3.5,3.2,3.0,4.1,3.5,3.4,2.8,4.5,2.7
1866354,3.7,3.9,3.6,3.1,2.7,5.0,2.3,4.1,3.8,3.3,4.4,3.4
5375808,3.6,3.5,4.6,3.9,2.9,3.0,3.8,2.5,2.9,4.3,4.4,3.4
8980104,4.0,3.5,2.6,3.0,3.7,3.6,3.4,4.0,5.0,2.9,2.6,3.4
5696066,2.6,3.7,4.2,2.2,4.3,3.4,3.6,3.7,3.2,4.2,4.4,3.2
1630453,4.4,4.8,2.5,3.7,3.9,4.0,3.1,4.8,3.3,1.6,2.3,2.7
9192124,2.9,5.0,3.6,2.9,2.7,3.7,2.6,3.1,3.6,2.6,3.1,3.7
9085188,3.2,4.0,3.7,1.7,2.9,3.1,3.0,1.7,5.0,4.0,2.8,3.3
5757692,3.3,1.9,4.9,3.7,2.7,4.8,1.3,3.9,2.9,1.9,3.4,3.1
7602120,3.6,3.7,4.2,4.8,4.2,4.1,2.3,3.4,4.0,3.4,1.3,3.0
2789792,3.9,3.5,3.3,3.2,4.7,2.8,2.6,4.3,4.6,3.5,3.3,3.1
8811874,3.1,2.8,3.9,5.0,3.4,3.2,3.2,4.3,2.3,3.6,3.0,2.9
9153697,3.9,5.0,3.9,2.9,3.7,3.8,4.3,4.7,4.4,3.2,2.5,4.5
5728890,3.5,2.5,3.4,3.3,2.9,3.9,3.2,4.0,2.6,2.9,3.4,4.1
6210903,3.4,2.7,2.3,3.6,2.9,3.5,4.4,3.4,4.0,3.0,4.6,3.1
2713303,3.2,1.9,3.2,4.4,3.4,3.0,3.0,2.7,3.6,3.2,4.4,3.9
2943524,4.1,5.0,4.2,3.0,3.2,3.0,3.6,3.5,4.1,2.2,4.3,3.1
4690146,2.1,2.0,3.2,3.0,3.4,1.9,3.4,3.3,3.0,4.3,5.0,4.4
4721699,2.9,4.0,4.0,3.1,3.9,3.8,3.1,3.1,2.6,3.6,3.4,1.7
8365229,1.9,4.0,4.0,2.3,1.5,1.9,4.5,2.4,2.9,4.0,3.3,2.1
5754020,3.8,2.7,3.3,3.7,4.1,2.5,3.9,3.6,4.2,4.5,2.3,3.8
4690011,2.1,3.5,3.5,2.9,2.7,2.7,1.7,2.8,3.5,1.4,4.5,4.1
7681865,3.8,4.4,3.6,2.4,3.8,2.3,2.1,2.6,3.8,2.8,4.2,3.8
2440258,3.6,3.6,4.0,3.7,2.6,4.9,2.8,3.7,3.1,2.1,3.6,3.6
7863334,3.5,3.3,3.7,4.4,2.7,2.8,3.0,1.9,4.1,5.0,3.8,3.2
8610905,4.6,2.3,3.4,4.4,3.3,2.9,4.0,4.4,4.1,2.9,3.0,2.0
3005187,2.1,3.2,2.9,4.4,3.3,2.5,3.6,3.9,5.0,4.2,4.1,3.4
2078759,0.6,5.0,3.0,3.7,3.2,4.1,3.5,2.7,2.1,3.1,3.1,4.2
3971608,3.0,2.6,4.2,3.5,3.7,3.9,5.0,4.5,2.3,3.3,2.2,3.5
7140643,3.3,3.4,5.0,2.3,3.9,2.9,2.3,3.4,2.3,4.5,4.3,2.6
7025887,2.4,2.5,3.9,2.6,4.0,2.3,3.7,5.0,3.4,2.6,2.4,4.2
2758671,3.9,3.1,4.2,2.5,2.6,3.4,3.6,2.7,3.0,3.7,3.3,4.9
5544897,3.3,5.0,3.0,3.2,3.1,3.7,3.5,3.0,3.4,4.3,4.6,3.8
5925230,3.4,2.1,3.5,2.3,4.1,3.6,3.6,4.3,3.8,2.9,4.7,2.7
6918076,3.6,4.8,4.2,3.5,4.1,3.1,3.4,2.2,3.7,3.8,2.6,1.9
8266755,2.8,3.3,3.6,2.2,4.3,4.2,3.8,2.6,5.0,4.4,2.2,4.2
5189274,3.5,4.1,3.6,4.5,3.4,3.0,2.6,4.7,3.1,3.0,4.0,3.5
9971056,4.0,4.4,3.9,4.3,3.5,3.3,3.6,3.2,4.8,3.1,2.8,3.5
3578561,3.9,3.6,3.7,3.1,4.0,3.2,4.3,4.3,5.0,3.5,2.6,3.8
7860327,3.7,3.4,3.6,4.5,4.5,2.7,3.2,2.8,2.6,2.8,3.9,3.7
4723010,5.0,3.2,4.1,4.9,3.2,3.6,4.4,2.3,3.2,2.3,2.6,2.0
9584608,3.6,2.7,3.8,2.4,3.8,2.8,3.9,3.0,4.0,3.8,4.1,3.9
1487775,2.5,3.2,4.8,4.0,3.1,4.7,3.1,4.0,3.0,3.8,2.6,4.6
7891159,4.0,3.6,3.7,3.5,3.0,2.4,3.9,2.9,2.5,2.9,2.8,3.2
8659358,3.5,3.0,3.5,3.7,2.8,3.3,2.9,4.4,3.7,3.1,1.9,2.8
6765479,4.1,3.1,3.4,3.1,2.9,2.2,3.0,5.0,2.7,2.0,4.2,4.2
1158326,2.5,3.3,2.1,3.9,3.6,3.3,5.0,5.0,4.1,3.0,4.4,3.9
9801296,3.6,3.0,3.3,0.3,5.0,3.8,4.4,4.1,2.7,3.0,4.0,3.9
7071345,3.8,3.4,4.0,4.4,3.0,4.7,3.1,5.0,2.6,3.3,4.8,2.1
4263855,3.4,3.5,4.0,4.2,3.2,3.8,3.8,2.3,2.8,2.3,2.8,3.9
1700940,3.6,3.4,4.5,2.7,2.1,5.0,3.2,3.1,4.0,3.2,3.3,3.7
1272701,4.3,3.4,3.4,4.3,2.5,3.6,3.9,3.4,3.5,3.3,4.1,3.5
8772504,5.0,2.8,4.3,1.9,4.2,3.2,3.2,3.4,4.8,2.9,2.2,3.5
5929040,4.9,3.9,3.2,2.2,4.9,3.5,3.4,2.9,2.5,2.8,4.7,3.2
7986740,4.9,4.1,4.3,3.8,4.0,3.5,3.9,3.4,2.4,2.8,4.2,3.7
7097442,4.0,2.4,4.5,2.7,3.6,2.1,2.9,3.6,4.1,3.2,3.1,3.3
3478248,2.6,2.9,3.9,4.4,4.1,2.8,2.7,3.3,2.3,4.8,2.9,3.6
6013422,3.2,3.2,3.6,2.4,3.9,3.9,3.0,4.7,3.8,3.2,4.8,2.7
9875969,4.6,3.2,3.3,4.3,3.4,3.9,4.3,3.6,3.4,2.6,4.4,3.4
6083772,2.6,4.1,3.8,3.0,3.7,3.1,3.3,4.3,3.6,3.4,4.3,3.9
5462285,3.5,3.3,3.0,4.7,4.6,4.4,4.1,3.8,3.0,2.5,4.6,3.0
7878321,2.8,5.0,4.2,3.8,3.3,2.5,4.0,4.9,4.4,5.0,3.3,2.9
4295654,3.3,3.9,2.8,3.2,4.3,3.4,3.2,4.8,3.2,4.5,3.4,1.8
9025320,4.2,3.6,3.3,3.0,3.4,5.0,3.6,4.3,4.7,3.8,4.8,4.2
9609172,5.0,2.8,3.2,2.9,3.6,4.4,5.0,3.7,4.4,4.5,2.6,4.9
3983270,5.0,3.4,3.4,3.1,3.3,4.4,3.8,3.9,3.2,3.7,3.0,2.9
7251328,2.2,2.5,1.9,3.5,3.9,2.9,2.7,4.4,1.6,4.4,2.0,3.0
8732728,2.8,3.2,3.9,3.5,3.9,3.9,2.2,3.6,4.0,5.0,2.9,3.5
2692283,3.6,3.4,2.6,4.0,2.7,3.7,3.3,3.4,3.3,3.0,2.0,3.1
4386973,3.6,3.4,2.8,3.3,3.6,2.6,3.4,3.2,3.4,4.5,3.2,4.2
1071184,3.8,2.7,3.9,3.4,3.7,3.5,3.7,3.5,3.0,4.8,4.3,3.5
5602036,3.3,4.0,2.5,3.8,3.0,4.1,4.6,5.0,3.0,1.9,3.5,3.7
4455962,3.3,2.6,3.5,3.7,3.5,3.7,2.7,4.0,3.2,2.8,2.7,4.6
2063540,2.7,5.0,3.9,3.3,3.8,3.1,3.9,3.6,4.4,3.5,2.7,4.3
7209689,3.2,4.3,4.0,3.2,2.5,3.4,3.4,3.6,3.9,3.4,2.1,3.3
8173698,3.9,3.9,2.4,4.2,3.5,3.8,3.1,2.4,3.3,2.8,3.4,4.1
6414096,3.6,3.7,3.8,2.5,4.3,3.1,3.9,3.6,3.7,4.0,3.4,4.8
4393001,2.6,3.4,2.0,4.1,3.1,3.1,2.8,4.6,3.7,4.2,4.5,4.3
5004194,3.1,4.1,2.5,3.2,5.0,3.8,3.8,3.8,4.4,2.8,4.0,4.1
7947150,3.0,2.5,3.9,3.2,3.0,5.0,2.7,2.4,3.7,4.3,2.8,2.3
1162273,2.9,3.9,3.6,4.2,3.2,2.8,4.4,2.7,3.6,3.0,4.4,3.3
5688803,4.6,3.2,2.6,2.7,2.5,2.6,2.7,3.2,3.6,3.1,3.9,3.3
9876871,3.5,2.7,2.8,4.7,2.5,4.2,2.5,3.9,3.7,3.1,3.6,4.8
6038017,3.8,3.0,4.4,1.2,4.1,3.5,4.4,3.9,3.7,3.2,3.9,3.6
4969085,1.9,4.1,4.0,2.9,3.9,3.9,4.7,3.2,3.6,1.5,3.3,3.5
4849189,4.2,4.3,1.3,3.1,2.7,3.0,3.2,2.6,3.2,4.5,4.2,2.6
3439246,3.1,3.7,3.3,2.3,3.2,2.8,3.8,3.5,4.4,3.9,4.0,3.5
3934218,3.6,3.4,3.5,4.0,2.5,3.6,1.9,2.7,1.8,3.9,3.9,3.2
9440557,5.0,2.4,3.8,4.3,3.8,3.0,3.8,3.9,3.5,2.7,3.7,3.9
8771369,3.2,3.1,3.6,2.9,3.8,2.8,3.3,3.0,1.9,3.8,2.8,3.0
3455744,3.4,4.6,4.1,2.9,4.4,3.0,3.3,3.1,3.0,1.9,2.7,4.8
2195412,4.1,3.0,3.2,3.6,4.0,3.2,3.2,4.0,2.4,3.4,4.8,4.5
3301538,3.8,3.8,3.9,4.1,3.0,5.0,3.4,3.4,3.6,5.0,3.1,4.0
6517635,4.3,3.6,4.4,3.8,1.9,3.2,2.9,3.0,3.7,4.0,3.2,2.3
5682142,2.9,2.7,3.1,2.9,3.3,4.5,3.1,4.7,4.2,2.7,3.3,3.4
7958611,4.2,5.0,3.7,2.5,2.6,3.7,3.9,3.2,2.6,1.9,4.1,3.4
8729712,3.2,4.0,2.8,4.8,3.6,3.6,3.8,4.9,3.6,3.6,2.3,3.6
2147237,3.4,2.7,3.6,2.9,3.1,3.7,4.0,4.1,3.2,2.6,4.2,3.0
9971947,3.9,2.8,2.8,4.2,4.0,2.5,2.1,3.4,3.5,3.2,3.2,3.6
9619127,3.7,3.2,3.5,4.4,3.5,4.5,3.2,2.9,2.2,3.6,4.3,2.0
2834038,4.8,3.4,3.9,3.1,2.9,3.6,2.8,3.7,3.5,3.2,3.6,3.0
8593417,3.8,4.0,3.6,3.4,3.9,4.3,2.8,3.9,1.9,3.2,1.4,4.3
1588461,1.8,4.3,3.7,3.8,4.0,3.8,3.4,3.6,4.7,2.8,3.7,2.1
1772852,3.6,3.9,4.3,4.3,3.7,4.8,2.5,3.7,3.9,3.2,3.4,3.1
1957787,3.7,4.8,2.6,4.0,4.6,4.3,2.8,2.7,3.4,2.9,2.9,2.8
6046225,3.1,3.8,4.1,2.6,3.8,2.8,3.8,3.1,3.6,3.4,4.8,4.3
9507135,5.0,2.7,4.2,3.7,4.5,3.3,3.6,3.2,2.7,3.0,3.9,3.3
9984421,3.6,3.6,2.7,3.8,4.1,2.3,2.3,2.9,2.6,2.4,3.2,3.4
5079110,2.5,3.5,3.9,3.0,3.2,4.8,2.8,4.2,4.5,1.9,2.6,3.6
5769851,4.2,2.6,3.7,3.7,2.0,3.5,3.4,3.3,3.4,3.4,4.2,3.5
4220753,3.9,3.8,3.8,2.3,3.6,3.6,2.5,3.2,3.5,3.3,3.9,3.4
6547517,2.8,4.6,2.9,4.0,4.5,2.6,4.2,2.3,3.1,3.3,5.0,3.2
1665929,2.5,3.3,2.4,2.7,3.7,2.1,3.5,4.0,3.6,5.0,2.3,3.3
7849359,3.4,4.1,3.8,4.0,4.6,2.8,3.2,4.1,2.2,3.7,2.9,3.5
3126136,3.3,4.8,3.3,4.8,3.6,4.3,5.0,3.8,4.9,3.9,5.0,2.9
8184046,4.2,3.9,4.0,4.1,3.4,2.1,3.4,3.9,3.1,2.3,4.0,4.5
7702644,3.8,3.0,3.3,3.3,3.0,3.3,3.3,3.4,3.2,3.2,4.0,2.7
2071006,3.2,3.3,3.5,3.4,2.3,3.3,4.1,2.9,4.4,3.2,4.0,4.0
5089858,2.7,3.2,4.2,4.5,3.3,3.2,3.2,3.0,1.3,3.9,3.6,2.5
2391980,2.8,3.2,4.5,2.3,5.0,4.8,4.9,3.8,3.9,3.5,3.7,2.0
6635905,3.1,1.2,5.0,3.8,2.8,3.0,2.1,5.0,2.9,3.0,2.8,4.4
8018102,3.1,2.3,4.6,3.7,2.6,3.8,2.5,3.9,2.6,2.8,3.9,4.8
4678240,3.5,2.7,4.8,2.7,2.2,3.3,2.6,1.5,2.9,2.5,3.9,3.9
1160866,4.8,4.4,4.0,3.7,3.0,3.2,3.5,3.4,3.4,4.2,2.9,3.6
1251625,3.5,4.0,2.6,4.1,3.9,3.8,3.2,3.3,3.9,4.0,3.5,1.9
3105631,3.4,3.4,3.5,4.4,3.3,4.6,3.3,3.0,2.6,2.6,3.2,4.6
8929303,2.3,4.5,4.7,3.8,4.5,3.7,2.4,4.1,3.4,3.9,2.9,3.4
4599969,3.7,3.6,3.7,4.2,4.3,3.9,2.5,3.5,3.9,3.6,3.4,2.7
5150372,3.4,2.5,4.3,4.0,3.9,2.1,3.3,3.9,4.1,3.1,3.9,2.9
1809016,3.8,2.9,1.0,2.9,3.4,2.7,5.0,5.0,4.6,3.1,4.5,2.5
1522588,2.5,3.8,3.1,4.1,3.2,5.0,3.5,3.2,3.2,3.1,2.8,3.1
6138936,4.3,1.8,3.2,4.3,2.7,2.7,2.8,3.2,3.9,3.3,3.0,3.5
1589984,3.7,2.8,3.9,4.2,4.0,4.3,2.3,2.7,2.2,1.6,3.0,3.6
4147982,2.9,3.6,2.5,3.9,3.1,3.8,4.4,2.1,5.0,2.9,2.1,2.3
3774183,3.6,3.1,4.0,5.0,1.9,5.0,3.0,3.7,3.6,3.9,3.0,1.3
5693387,4.8,3.6,2.4,3.9,4.3,3.0,3.5,4.7,3.2,4.0,4.2,3.0
5365340,2.5,2.4,4.0,4.1,3.9,3.5,4.8,3.6,3.8,3.1,3.9,4.6
9053160,4.8,3.2,3.1,3.5,4.4,2.9,4.8,3.0,3.1,2.5,5.0,5.0
4125634,2.9,3.6,4.3,3.7,3.3,3.8,4.4,4.7,3.7,0.5,4.0,3.8
6238395,4.0,3.5,3.5,3.2,4.7,2.9,2.0,3.0,3.6,5.0,3.3,3.8
9899698,2.3,4.3,3.9,3.0,2.9,4.6,4.0,3.5,4.6,3.6,3.4,2.6
7708330,3.7,2.8,2.5,3.6,3.6,2.9,4.5,4.4,3.4,3.9,4.1,4.1
6651801,3.4,4.9,2.5,4.7,3.3,3.1,1.8,3.5,3.6,2.8,4.2,4.3
7701762,3.7,2.5,3.1,2.6,2.9,3.6,3.9,3.8,2.8,4.2,3.7,4.6
9686557,3.8,2.9,3.7,3.8,3.3,4.7,4.7,4.6,4.3,3.6,3.2,3.7
7181293,2.2,1.8,3.4,2.2,3.3,3.7,3.9,3.3,3.4,3.7,3.0,2.7
8985116,3.7,3.8,3.7,3.5,4.1,3.7,4.2,5.0,2.0,3.8,3.6,4.4
4953746,2.4,3.0,4.2,4.1,3.2,3.7,5.0,3.3,3.7,2.7,2.6,4.2
1745951,3.4,3.7,2.5,2.7,3.3,4.3,4.1,4.2,2.7,3.2,2.1,2.4
3602412,3.3,3.0,3.1,2.2,3.0,2.6,3.9,2.1,3.1,3.3,3.2,3.2
1021538,2.4,2.4,4.5,5.0,4.3,3.4,3.0,2.5,3.2,3.0,2.7,4.2
7982279,1.9,3.3,3.6,3.0,3.4,3.9,1.8,5.0,2.5,3.1,1.6,3.1
6727860,4.5,3.8,4.3,3.5,3.7,2.9,4.1,2.6,3.4,3.9,3.7,4.2
6620791,3.6,2.0,3.7,4.5,2.7,3.2,3.6,3.6,3.4,2.9,2.4,3.5
8092777,4.4,3.3,4.8,3.7,4.8,2.7,3.0,3.7,3.8,4.0,3.2,3.6
6709797,4.1,3.7,3.4,2.9,2.4,3.0,4.8,3.5,3.1,2.7,3.6,3.8
4325328,4.0,4.1,3.3,3.3,3.6,3.4,4.5,4.1,3.4,2.7,3.5,2.6
8632084,4.3,3.2,4.8,2.4,1.7,3.6,4.5,4.1,3.5,2.3,2.9,4.5
2198165,3.2,3.5,1.5,2.3,2.6,4.6,4.1,3.9,3.0,4.6,1.8,2.0
9047740,3.0,3.2,3.2,4.7,3.5,3.4,3.2,2.5,3.8,3.6,4.1,3.5
5370453,1.5,3.8,3.6,3.3,4.0,4.2,3.2,3.3,4.6,5.0,2.3,3.9
1163893,3.6,3.7,3.0,4.2,4.6,3.0,2.5,5.0,5.0,4.0,5.0,2.6
8450145,4.1,5.0,4.7,3.6,4.3,3.9,3.5,3.9,3.5,3.8,4.1,2.8
3250724,2.8,3.9,4.1,2.7,3.1,4.8,4.5,2.5,3.6,3.1,5.0,4.8
7089198,3.6,5.0,3.5,2.4,3.5,3.3,3.8,3.3,3.1,3.5,2.4,3.0
8110703,3.1,4.3,4.2,4.4,2.3,2.4,4.0,2.9,3.5,2.5,4.4,4.0
8311174,2.9,3.5,4.1,3.3,3.0,2.9,2.9,3.0,3.4,3.2,3.4,2.7
4305171,3.2,1.8,2.0,2.6,5.0,3.7,3.6,3.6,3.6,4.5,3.3,3.6
7922698,3.1,2.2,3.2,2.1,2.8,3.2,4.7,3.9,3.9,4.3,3.5,3.2
9259579,3.0,3.1,2.2,1.9,3.0,4.7,2.7,4.9,4.2,2.9,2.4,3.4
1651205,2.6,3.1,3.0,3.3,5.0,3.7,3.0,3.6,3.2,3.2,3.4,3.8
2014105,3.1,3.5,4.5,3.8,3.0,3.2,3.2,3.0,2.6,3.9,3.0,3.8
4228808,2.6,2.9,2.8,3.5,3.9,3.9,5.0,1.9,4.4,2.6,2.9,3.6
3513960,3.6,2.7,2.9,5.0,3.2,2.5,2.9,4.2,4.9,4.8,3.4,4.0
5763004,4.2,2.4,3.5,2.6,4.5,3.9,3.0,4.3,5.0,2.7,4.2,3.5
2578597,4.8,3.2,3.6,3.2,3.2,4.7,4.2,3.4,2.6,3.1,4.6,4.5
6156345,3.3,5.0,4.5,2.5,2.8,3.7,3.5,3.2,4.0,3.1,4.0,2.7
2113977,5.0,4.1,3.4,2.7,3.1,4.1,2.2,3.3,2.8,3.2,3.1,3.0
9556455,2.9,3.8,4.4,4.0,3.0,4.2,4.2,3.4,2.4,3.7,3.2,3.5
2147652,3.2,3.5,2.5,3.0,3.7,2.5,2.5,2.9,3.8,4.6,2.8,5.0
2631713,3.9,3.1,4.0,3.4,3.9,4.4,3.5,2.1,3.5,5.0,3.8,5.0
4488744,3.3,4.0,3.5,3.2,4.1,3.4,4.1,3.9,3.5,4.2,4.0,2.9
6209227,4.2,3.5,5.0,5.0,3.3,3.9,3.5,2.0,2.5,3.2,3.1,2.7
8212715,3.6,3.6,3.5,2.9,3.5,3.2,3.9,3.1,2.5,2.7,1.2,3.5
9511366,3.2,4.1,2.6,3.2,3.6,2.6,4.0,3.6,4.5,4.6,2.6,4.5
8357492,2.6,4.9,3.2,3.6,2.4,3.9,1.6,2.5,3.9,3.5,4.3,3.8
